id,nome,latitude,longitude,ano,sem,ta
250527,Curral de Cima,-6.71743002924733,-35.2670572687864,2016,32,1
250540,Desterro,-7.29144753043202,-37.0921693225256,2016,32,1
250560,Diamante,-7.42358342115025,-38.2650442086435,2016,32,2
250570,Dona Inês,-6.60212273515188,-35.6225406506041,2016,32,1
250590,Emas,-7.10799223236892,-37.7145859750777,2016,32,1
250600,Esperança,-7.020685,-35.8585932869695,2016,32,2
250630,Guarabira,-6.852715,-35.4899649848849,2016,32,4
250640,Gurinhém,-7.12321566843337,-35.4281860624289,2016,32,5
250260,Igaracy,-7.17931929137953,-38.1466946448252,2016,32,3
250670,Imaculada,-7.38853726132228,-37.5100748563998,2016,32,5
250680,Ingá,-7.29502691351019,-35.6176892168187,2016,32,2
250690,Itabaiana,-7.3309315,-35.3375333858727,2016,32,7
250700,Itaporanga,-7.30398046311692,-38.1525731066856,2016,32,1
250710,Itapororoca,-6.8299201630414,-35.246295714605,2016,32,8
250730,Jacaraú,-6.6129685867326,-35.2942824484025,2016,32,1
250750,João Pessoa,-7.14938202,-34.8733848135386,2016,32,345
251365,Joca Claudino,-6.48405529669128,-38.4791522142449,2016,32,1
250770,Juazeirinho,-7.06536831063555,-36.5707010055171,2016,32,6
250780,Junco do Seridó,-6.9933376488561,-36.716441226086,2016,32,1
250790,Juripiranga,-7.37029077318249,-35.2394540486469,2016,32,4
250800,Juru,-7.53430713843463,-37.819264489008,2016,32,9
250820,Lagoa de Dentro,-6.67059904965351,-35.3770436482357,2016,32,1
250830,Lagoa Seca,-7.15841248855856,-35.8514401351463,2016,32,1
250850,Livramento,-7.3790028227583,-36.94862930397,2016,32,1
250860,Lucena,-6.89884933841366,-34.8746090973938,2016,32,3
250870,Mãe d'Água,-7.25704909269706,-37.428160994959,2016,32,1
250880,Malta,-6.90718512349047,-37.5177757103802,2016,32,1
250890,Mamanguape,-6.83371514693319,-35.1238932020901,2016,32,18
250900,Manaíra,-7.70461414156368,-38.1530716660803,2016,32,3
250905,Marcação,-6.77005417404741,-35.0139243934696,2016,32,2
250910,Mari,-7.056384,-35.3185424166403,2016,32,4
250930,Mataraca,-6.60051865435005,-35.0485576738377,2016,32,4
250933,Matinhas,-7.12116834374255,-35.7709374162111,2016,32,1
250939,Maturéia,-7.26593000193745,-37.3504338850628,2016,32,6
250940,Mogeiro,-7.30948053230429,-35.4824246020059,2016,32,2
250970,Monteiro,-7.892217,-37.1226806805604,2016,32,12
250980,Mulungu,-7.02788603160562,-35.4651434243147,2016,32,3
251020,Nova Olinda,-7.47684278075379,-38.0410502007873,2016,32,3
251040,Olho d'Água,-7.22497264854926,-37.7526855285604,2016,32,2
251050,Olivedos,-6.98822562229028,-36.2436652193579,2016,32,1
251065,Parari,-7.31670010077819,-36.6583244439251,2016,32,1
251070,Passagem,-7.13281959666244,-37.0543919436503,2016,32,2
251080,Patos,-7.02449166821925,-37.2769133372926,2016,32,39
251120,Pedras de Fogo,-7.4015385,-35.1131779827065,2016,32,13
251130,Piancó,-7.1925698759973,-37.926519001178,2016,32,4
251140,Picuí,-6.51013565740654,-36.3470460251457,2016,32,1
251150,Pilar,-7.25988798491644,-35.2598804076248,2016,32,4
251160,Pilões,-6.86922052824915,-35.6155405946994,2016,32,2
251170,Pilõezinhos,-6.84056878304328,-35.530585704033,2016,32,1
251180,Pirpirituba,-6.78080009845509,-35.4977157927507,2016,32,1
251190,Pitimbu,-7.48241339603127,-34.8139304142683,2016,32,13
251203,Poço Dantas,-6.4071756420217,-38.4971655332399,2016,32,1
251210,Pombal,-6.769855485,-37.798267271363,2016,32,1
251230,Princesa Isabel,-7.73386645898496,-37.9936640096162,2016,32,2
251240,Puxinanã,-7.1489066440629,-35.9584940731246,2016,32,1
251250,Queimadas,-7.3607915,-35.8994339112229,2016,32,4
251276,Riachão do Poço,-7.15150361574026,-35.2612426920122,2016,32,3
251280,Riacho dos Cavalos,-6.43649424914114,-37.6538353910347,2016,32,2
251290,Rio Tinto,-6.8084485,-35.0788522259515,2016,32,8
251300,Salgadinho,-7.10303473308871,-36.8455028942862,2016,32,1
251310,Salgado de São Félix,-7.35535731371706,-35.4433017394971,2016,32,2
251330,Santa Helena,-6.71869419964293,-38.6427896706556,2016,32,1
251335,Santa Inês,-7.62777971854304,-38.5595999296318,2016,32,1
251340,Santa Luzia,-6.87186326188252,-36.9216783300447,2016,32,11
251350,Santana de Mangueira,-7.55121340952874,-38.3325811539417,2016,32,1
251360,Santana dos Garrotes,-7.38764445972837,-37.9850430999296,2016,32,1
251370,Santa Rita,-7.1380845,-34.9658392782709,2016,32,13
251380,Santa Teresinha,-7.08419170526247,-37.4417177954698,2016,32,2
251390,São Bento,-6.48930754079141,-37.449349664422,2016,32,6
251394,São Domingos do Cariri,-7.63299070250314,-36.4359294005056,2016,32,1
251400,São João do Cariri,-7.39020133575512,-36.5315209358872,2016,32,1
250070,São João do Rio do Peixe,-6.73443082832052,-38.445453570848,2016,32,2
251410,São João do Tigre,-8.08104288936475,-36.8457433215685,2016,32,1
251440,São José de Espinharas,-6.84417960846357,-37.3251148399789,2016,32,4
251460,São José do Bonfim,-7.16091497735897,-37.3092447284815,2016,32,1
251470,São José do Sabugi,-6.77553140683712,-36.7974932181972,2016,32,1
251480,São José dos Cordeiros,-7.39264269695839,-36.8027778195065,2016,32,1
251490,São Mamede,-6.93022837139016,-37.0948573852401,2016,32,5
251500,São Miguel de Taipu,-7.24923353038705,-35.2104513918798,2016,32,4
251540,São Vicente do Seridó,-6.85690856317292,-36.4107641095568,2016,32,1
251530,Sapé,-7.087111,-35.2304326165497,2016,32,21
251570,Serra Grande,-7.21414775784029,-38.3748947870419,2016,32,1
251593,Sertãozinho,-6.75079754596171,-35.4417507457045,2016,32,1
251597,Sobrado,-7.14457561363735,-35.2381954790313,2016,32,3
251600,Solânea,-6.7598975,-35.6561584077255,2016,32,1
251610,Soledade,-7.05874137777625,-36.362664860377,2016,32,1
251615,Sossêgo,-6.76752752888267,-36.2482238788383,2016,32,1
251620,Sousa,-6.763378005,-38.2296050806011,2016,32,7
251640,Tacima,-6.48891694245472,-35.6388366564942,2016,32,1
251650,Taperoá,-7.20953935099688,-36.8289985342818,2016,32,2
251660,Tavares,-7.63570844619416,-37.8785919324605,2016,32,4
251670,Teixeira,-7.22370290861476,-37.2515615776267,2016,32,6
251710,Várzea,-6.77080724678283,-36.9927210043315,2016,32,1
251740,Zabelê,-8.0768741972494,-37.0935519728886,2016,32,1
260005,Abreu e Lima,-7.90444899,-34.8991305847304,2016,32,20
260010,Afogados da Ingazeira,-7.74832758583151,-37.6376860181022,2016,32,27
260020,Afrânio,-8.51109128375517,-41.0057973410949,2016,32,1
260030,Agrestina,-8.455973,-35.94677683746,2016,32,6
260040,Água Preta,-8.70912255231174,-35.5185573511919,2016,32,2
260050,Águas Belas,-9.1145895,-37.1219571685606,2016,32,12
260060,Alagoinha,-8.46627052298468,-36.7754560083166,2016,32,1
260070,Aliança,-7.60472980846341,-35.228501497065,2016,32,13
260080,Altinho,-8.4895925,-36.0596997585832,2016,32,1
260090,Amaraji,-8.378487,-35.4507729209957,2016,32,3
260100,Angelim,-8.89037420790994,-36.2848143554983,2016,32,3
260105,Araçoiaba,-7.78564187251451,-35.0939665275382,2016,32,7
260110,Araripina,-7.5781415,-40.5024605749941,2016,32,12
260120,Arcoverde,-8.4239405,-37.0565055646245,2016,32,25
260140,Barreiros,-8.81413799010685,-35.1990859873173,2016,32,5
260150,Belém de Maria,-8.6212019106173,-35.8399240901317,2016,32,2
260160,Belém do São Francisco,-8.75146278008585,-38.9615995649726,2016,32,3
260170,Belo Jardim,-8.3352954393583,-36.420035083018,2016,32,17
260180,Betânia,-8.26984078962668,-38.0387381366471,2016,32,1
260190,Bezerros,-8.2353595,-35.754487945878,2016,32,6
260200,Bodocó,-7.77934262699137,-39.9361631850394,2016,32,8
260210,Bom Conselho,-9.16338298488547,-36.679314385707,2016,32,19
260220,Bom Jardim,-7.79951218074002,-35.5871395022878,2016,32,5
260230,Bonito,-8.4722605,-35.7285279259275,2016,32,6
260240,Brejão,-9.02724915072048,-36.5646966592673,2016,32,3
260250,Brejinho,-7.3456712759663,-37.2873345539798,2016,32,3
260260,Brejo da Madre de Deus,-8.1489565,-36.3703914413319,2016,32,11
260270,Buenos Aires,-7.72437221003539,-35.3295704142006,2016,32,1
260280,Buíque,-8.62205904068232,-37.156988114845,2016,32,28
260290,Cabo de Santo Agostinho,-8.28986423029788,-35.0384889718131,2016,32,44
260300,Cabrobó,-8.51510548326908,-39.3098413379707,2016,32,3
260320,Caetés,-8.77559484478882,-36.6248040076124,2016,32,7
260330,Calçado,-8.73837794373232,-36.3332880795364,2016,32,2
260340,Calumbi,-7.93842732667504,-38.1537459242791,2016,32,1
260345,Camaragibe,-8.0205217674976,-34.9957213563856,2016,32,38
260350,Camocim de São Félix,-8.36213804006225,-35.7651947265538,2016,32,4
260360,Camutanga,-7.40708241993907,-35.2827906438477,2016,32,2
260370,Canhotinho,-8.88387056215619,-36.193574878074,2016,32,9
260380,Capoeiras,-8.73614267974256,-36.6237980172928,2016,32,5
260390,Carnaíba,-7.80305821890566,-37.793398902551,2016,32,15
260392,Carnaubeira da Penha,-8.32060796467651,-38.7434219469465,2016,32,3
260400,Carpina,-7.84688671641732,-35.2580606059131,2016,32,15
260410,Caruaru,-8.285898,-35.9670733600535,2016,32,98
260415,Casinhas,-7.74320656791998,-35.7253231033555,2016,32,2
260420,Catende,-8.6703075,-35.7216666573487,2016,32,5
260430,Cedro,-7.71746923330341,-39.2371382153378,2016,32,4
260440,Chã de Alegria,-7.99790078017443,-35.213726736211,2016,32,3
260450,Chã Grande,-8.24011277651399,-35.4647408125141,2016,32,1
260460,Condado,-7.589382255,-35.1041184906515,2016,32,9
260470,Correntes,-9.12866550151905,-36.3297018953137,2016,32,1
260480,Cortês,-8.4751512172918,-35.5415869000023,2016,32,3
260490,Cumaru,-8.01503244286428,-35.6946989631154,2016,32,2
260500,Cupira,-8.61128266016395,-35.9502573664167,2016,32,11
260510,Custódia,-8.089002,-37.6410965906668,2016,32,10
260515,Dormentes,-8.44865698651541,-40.7707358130966,2016,32,1
260520,Escada,-8.36252199,-35.2361574244476,2016,32,18
260530,Exu,-7.516307,-39.7227283392676,2016,32,16
260540,Feira Nova,-7.94872774216478,-35.390597986464,2016,32,8
260545,Fernando de Noronha,-3.85202140078181,-32.4351863280529,2016,32,1
260550,Ferreiros,-7.44549420525894,-35.2440702124351,2016,32,2
260560,Flores,-7.86171447493079,-37.9714561137782,2016,32,5
260570,Floresta,-8.6008265,-38.5712393419872,2016,32,8
260580,Frei Miguelinho,-7.94445824740133,-35.9231276419375,2016,32,2
260590,Gameleira,-8.58383577054338,-35.3866107834559,2016,32,4
260600,Garanhuns,-8.88890553,-36.4930502821005,2016,32,58
260610,Glória do Goitá,-7.99960847212724,-35.2923223922623,2016,32,6
260620,Goiana,-7.55923185486717,-34.9983762971528,2016,32,38
260630,Granito,-7.70925328234973,-39.6192863432021,2016,32,1
260640,Gravatá,-8.2059995,-35.5714923938373,2016,32,12
260650,Iati,-9.04570925087953,-36.8472759684337,2016,32,3
260660,Ibimirim,-8.53876220824973,-37.6900466896833,2016,32,4
260670,Ibirajuba,-8.58053493560591,-36.1804630923865,2016,32,3
260680,Igarassu,-7.82837199,-34.9105833875875,2016,32,20
260690,Iguaracy,-7.84477430130535,-37.5188211184962,2016,32,2
260760,Ilha de Itamaracá,-7.74657331766388,-34.823950567034,2016,32,2
260700,Inajá,-8.90204607887599,-37.8244851112304,2016,32,1
260710,Ingazeira,-7.6777971945153,-37.4576704743563,2016,32,1
260720,Ipojuca,-8.3969865,-35.0634719379371,2016,32,33
260730,Ipubi,-7.6497045,-40.1502087501672,2016,32,10
260740,Itacuruba,-8.72451506478971,-38.6863416893124,2016,32,2
260750,Itaíba,-8.9400544003599,-37.4189484589274,2016,32,7
260765,Itambé,-7.40926386,-35.1106273574317,2016,32,11
260770,Itapetim,-7.37842852842199,-37.1884393109605,2016,32,10
260775,Itapissuma,-7.77403476474654,-34.8892710487235,2016,32,5
260780,Itaquitinga,-7.6663936085023,-35.1026145695038,2016,32,4
260790,Jaboatão dos Guararapes,-8.16539146735745,-34.9211734672603,2016,32,134
260795,Jaqueira,-8.72796987804595,-35.7973952137599,2016,32,3
260800,Jataúba,-7.98725777724561,-36.4988285484163,2016,32,3
260805,Jatobá,-9.18506999252143,-38.2750376623843,2016,32,1
260810,João Alfredo,-7.86018872703986,-35.5915023689903,2016,32,5
260820,Joaquim Nabuco,-8.62689829945635,-35.5292418261614,2016,32,3
260825,Jucati,-8.70702896437458,-36.4903865236772,2016,32,6
260830,Jupi,-8.70609685279339,-36.4117337384655,2016,32,7
260840,Jurema,-8.7196671740285,-36.1359544906229,2016,32,2
260850,Lagoa de Itaenga,-7.93237817854015,-35.2928036525271,2016,32,7
260845,Lagoa do Carro,-7.84423249520262,-35.3126019234256,2016,32,6
260860,Lagoa do Ouro,-9.12417183792505,-36.4643169318296,2016,32,8
260870,Lagoa dos Gatos,-8.64925486457646,-35.9071210443245,2016,32,4
260880,Lajedo,-8.66285686583942,-36.3214966175308,2016,32,11
260890,Limoeiro,-7.880198,-35.4552610509597,2016,32,12
260900,Macaparana,-7.55568069874715,-35.4498749786749,2016,32,3
260910,Machados,-7.68857248562588,-35.5141405623355,2016,32,1
260915,Manari,-8.96010814463401,-37.626822945483,2016,32,4
260920,Maraial,-8.78307760133499,-35.8141175724592,2016,32,5
260930,Mirandiba,-8.12024380215452,-38.7345645822767,2016,32,4
261430,Moreilândia,-7.62998268812021,-39.5537537310788,2016,32,5
260940,Moreno,-8.11869453,-35.0948690998839,2016,32,20
260950,Nazaré da Mata,-7.737688,-35.2213386961744,2016,32,6
260960,Olinda,-7.99266007532292,-34.8613103898235,2016,32,61
260970,Orobó,-7.73789513366546,-35.6029820966855,2016,32,4
260980,Orocó,-8.61794564613774,-39.5952457761053,2016,32,2
260990,Ouricuri,-7.883151975,-40.0814625767368,2016,32,26
261000,Palmares,-8.6790825,-35.5883359937581,2016,32,8
261010,Palmeirina,-9.00168328514325,-36.3273109987233,2016,32,1
261020,Panelas,-8.66724228497482,-36.0015757987346,2016,32,2
261030,Paranatama,-8.92014533800006,-36.6584292680601,2016,32,10
261040,Parnamirim,-8.09013832716909,-39.5757868229726,2016,32,10
261050,Passira,-7.97888394183413,-35.5816849952227,2016,32,4
261060,Paudalho,-7.897135005,-35.1791510623855,2016,32,12
261070,Paulista,-7.943188,-34.8847916197368,2016,32,41
261080,Pedra,-8.4984765,-36.9427981488871,2016,32,7
261090,Pesqueira,-8.35545610783497,-36.6955147218979,2016,32,7
261100,Petrolândia,-8.97734346438332,-38.2207335453001,2016,32,9
261110,Petrolina,-9.397375515,-40.4999993346523,2016,32,21
261120,Poção,-8.18622700894123,-36.7058798977192,2016,32,4
261130,Pombos,-8.14435986002866,-35.3961953582275,2016,32,7
261140,Primavera,-8.33137608611828,-35.3539433948819,2016,32,4
261150,Quipapá,-8.82788502205398,-36.0119895299569,2016,32,5
261153,Quixaba,-7.71812641014089,-37.8464456195457,2016,32,3
261160,Recife,-8.06276248305241,-34.8889419445777,2016,32,362
261170,Riacho das Almas,-8.12703278058798,-35.8608749474581,2016,32,4
261180,Ribeirão,-8.51111604,-35.3761308237039,2016,32,9
261190,Rio Formoso,-8.66217108532585,-35.155432817216,2016,32,6
261220,Salgueiro,-8.07067752213416,-39.120850981104,2016,32,13
261230,Saloá,-8.97599548086788,-36.6927291741698,2016,32,5
261240,Sanharó,-8.36296196892339,-36.5625071953832,2016,32,7
261245,Santa Cruz,-8.23796111841333,-40.3376876555693,2016,32,4
261247,Santa Cruz da Baixa Verde,-7.82146968232143,-38.1531381817594,2016,32,7
261250,Santa Cruz do Capibaribe,-7.9551895,-36.2039500171458,2016,32,23
261255,Santa Filomena,-8.16051116726482,-40.615775185024,2016,32,1
261260,Santa Maria da Boa Vista,-8.8041265,-39.8242357254967,2016,32,6
261270,Santa Maria do Cambucá,-7.83181342623099,-35.8852433390024,2016,32,1
261280,Santa Terezinha,-7.37035573926697,-37.4800327232567,2016,32,1
261300,São Bento do Una,-8.51986752058347,-36.4462983615963,2016,32,20
261310,São Caitano,-8.3273605,-36.1373597958186,2016,32,11
261320,São João,-8.87755937542735,-36.3682530765329,2016,32,4
261330,São Joaquim do Monte,-8.4321515,-35.8094911721096,2016,32,4
261340,São José da Coroa Grande,-8.89419513072977,-35.1457070847085,2016,32,5
261350,São José do Belmonte,-7.86174005472195,-38.7594537800097,2016,32,12
261360,São José do Egito,-7.47402518326653,-37.2750721852439,2016,32,14
261370,São Lourenço da Mata,-7.995938,-35.041277539321,2016,32,29
261380,São Vicente Ferrer,-7.59221273256537,-35.4901218808857,2016,32,5
261390,Serra Talhada,-7.98799752,-38.2963149474727,2016,32,21
261400,Serrita,-7.95434039807981,-39.2926231743621,2016,32,6
261410,Sertânia,-8.07245,-37.2673901012878,2016,32,12
261420,Sirinhaém,-8.5933695,-35.1164053546685,2016,32,8
261440,Solidão,-7.602125684249,-37.6474702370335,2016,32,1
261450,Surubim,-7.83515705731727,-35.7567841034417,2016,32,10
261460,Tabira,-7.59113651302262,-37.5402657741875,2016,32,9
261470,Tacaimbó,-8.31561072482585,-36.2904043048255,2016,32,2
261480,Tacaratu,-9.10569964429411,-38.1534611596796,2016,32,11
261485,Tamandaré,-8.70468927853919,-35.0906465455374,2016,32,4
261500,Taquaritinga do Norte,-7.90215982578207,-36.0433376713092,2016,32,1
261510,Terezinha,-9.0577780594961,-36.6214759481747,2016,32,3
261520,Terra Nova,-8.2303579786437,-39.37442183786,2016,32,2
261530,Timbaúba,-7.51174567401952,-35.3187721210384,2016,32,7
261540,Toritama,-8.00665027093915,-36.0568434929956,2016,32,8
261550,Tracunhaém,-7.80268861266727,-35.2379228139922,2016,32,1
261560,Trindade,-7.76179462574901,-40.2655906092822,2016,32,8
261570,Triunfo,-7.83087635877054,-38.1070603447143,2016,32,8
261580,Tupanatinga,-8.7515816593182,-37.3402334718006,2016,32,10
261590,Tuparetama,-7.59875946480799,-37.3111818112638,2016,32,3
261600,Venturosa,-8.57652690116664,-36.8783720838699,2016,32,10
261610,Verdejante,-7.93288370462191,-38.9742826042683,2016,32,2
261618,Vertente do Lério,-7.77481945530466,-35.8530027396954,2016,32,2
261620,Vertentes,-7.90574260349678,-35.989305931,2016,32,6
261630,Vicência,-7.6529595,-35.320300689316,2016,32,3
261640,Vitória de Santo Antão,-8.118748,-35.2938642410814,2016,32,35
261650,Xexéu,-8.80331340552882,-35.6242353157547,2016,32,2
220020,Água Branca,-5.89326633794508,-42.6351308599585,2016,32,2
220040,Altos,-5.03654643434055,-42.4609480355568,2016,32,4
220070,Anísio de Abreu,-9.17491853090693,-43.0348533320546,2016,32,1
220105,Assunção do Piauí,-5.8649144945276,-41.0508299964828,2016,32,1
220120,Barras,-4.24309335434368,-42.2953398573464,2016,32,6
220140,Barro Duro,-5.81235970781592,-42.5133778221163,2016,32,1
220150,Batalha,-4.0204123357539,-42.075218732031,2016,32,2
220160,Beneditinos,-5.44760286024037,-42.3706167024747,2016,32,2
220173,Betânia do Piauí,-8.14566557729576,-40.7966219288235,2016,32,1
220180,Bocaina,-6.95484233259558,-41.3223406826513,2016,32,1
220196,Brasileira,-4.13782910774516,-41.7892596435709,2016,32,1
220205,Cabeceiras do Piauí,-4.4713312938014,-42.3083160653123,2016,32,1
220211,Campo Alegre do Fidalgo,-8.37448038066491,-41.832013324158,2016,32,1
220220,Campo Maior,-4.8291139265717,-42.16674460469,2016,32,1
220250,Caracol,-9.27676526720519,-43.3342004507516,2016,32,1
220260,Castelo do Piauí,-5.32154387089345,-41.5473162426661,2016,32,1
220270,Cocal,-3.47045348969133,-41.5568448345735,2016,32,1
220310,Cristino Castro,-8.82018628851015,-44.2244147473452,2016,32,3
220320,Curimatá,-10.0312924303294,-44.3007222328749,2016,32,1
220325,Curralinhos,-5.62045322935698,-42.8322105193044,2016,32,1
220330,Demerval Lobão,-5.35846546591049,-42.6742286110912,2016,32,2
220350,Elesbão Veloso,-6.20171946131167,-42.1381444495036,2016,32,1
220370,Esperantina,-3.89560453063831,-42.2353645251038,2016,32,2
220375,Fartura do Piauí,-9.47860628628754,-42.7944014031782,2016,32,1
220380,Flores do Piauí,-7.79177560177302,-42.9243058019859,2016,32,1
220390,Floriano,-6.76967243378636,-43.0206447383255,2016,32,2
220410,Francisco Ayres,-6.62334353190539,-42.6911278448088,2016,32,1
220440,Gilbués,-9.83456990551612,-45.3469199782092,2016,32,1
220450,Guadalupe,-6.78524690867309,-43.5669236545324,2016,32,1
220455,Guaribas,-9.39511130371931,-43.687721027429,2016,32,2
220500,Itainópolis,-7.45128081314228,-41.4800253104968,2016,32,1
220535,João Costa,-8.48912572192957,-42.4178485806471,2016,32,2
220540,Joaquim Pires,-3.51310354787667,-42.1876898035533,2016,32,1
220550,José de Freitas,-4.76305063948266,-42.5783745315457,2016,32,5
220552,Júlio Borges,-10.326786813699,-44.2437006323999,2016,32,1
220553,Jurema,-9.22202472045584,-43.1331097430468,2016,32,2
220557,Lagoa de São Francisco,-4.39274638665332,-41.6054686902431,2016,32,1
220554,Lagoinha do Piauí,-5.83658344062351,-42.6273837298549,2016,32,1
220570,Luís Correia,-2.88156653584822,-41.6645672322748,2016,32,2
220580,Luzilândia,-3.46081763518067,-42.3716375238246,2016,32,2
220605,Massapê do Piauí,-7.46548268448323,-41.1238546846189,2016,32,1
220610,Matias Olímpio,-3.71102728343893,-42.5586289027608,2016,32,1
220667,Morro do Chapéu do Piauí,-3.74225509621994,-42.3090633949589,2016,32,1
220669,Murici dos Portelas,-3.32385978507354,-42.096769081771,2016,32,2
220672,Nazária,-5.346925,-42.8140484695768,2016,32,1
220675,Nossa Senhora de Nazaré,-4.62693209174171,-42.1793030784653,2016,32,1
220680,Nossa Senhora dos Remédios,-3.99122535178459,-42.6239510484895,2016,32,1
220700,Oeiras,-7.01641800596289,-42.1314056604251,2016,32,1
220730,Paes Landim,-7.77556291450923,-42.2569576294243,2016,32,1
220750,Palmeirais,-5.97979683607055,-43.0618435228749,2016,32,2
220760,Parnaguá,-10.2171809705429,-44.6343146131202,2016,32,1
220770,Parnaíba,-2.90336014450892,-41.7781705920245,2016,32,11
220790,Pedro II,-4.42705526541623,-41.4585599330709,2016,32,3
220800,Picos,-7.08137391219936,-41.4688267146679,2016,32,2
220840,Piripiri,-4.27606869325536,-41.7785048523536,2016,32,4
220850,Porto,-3.89142299503453,-42.7109259993477,2016,32,2
220885,Riacho Frio,-10.1287276881395,-44.9525300482529,2016,32,1
220890,Ribeiro Gonçalves,-7.55803424497219,-45.2456386842602,2016,32,1
220920,Santa Filomena,-9.10679570533628,-45.9205564410726,2016,32,1
220955,São Braz do Piauí,-9.06256053587373,-42.9990725170726,2016,32,1
220960,São Félix do Piauí,-5.93286766298678,-42.1135025901892,2016,32,1
220990,São João da Serra,-5.50879753777524,-41.8992637510964,2016,32,1
221000,São João do Piauí,-8.34884968799341,-42.2564375329406,2016,32,2
221005,São José do Divino,-3.80571635649951,-41.8301087692171,2016,32,1
221050,São Pedro do Piauí,-5.91395164656097,-42.7236601720603,2016,32,1
221060,São Raimundo Nonato,-9.0153604823547,-42.6922851641908,2016,32,1
221070,Simões,-7.59913716568336,-40.8175090683555,2016,32,1
221080,Simplício Mendes,-7.85795729388299,-41.9109103616519,2016,32,1
221100,Teresina,-5.0863419523217,-42.8052704582233,2016,32,64
221110,União,-4.58601815914006,-42.8629297159506,2016,32,4
221135,Várzea Branca,-9.23654108934563,-42.9694445350297,2016,32,1
221140,Várzea Grande,-6.5429475544247,-42.2531016233438,2016,32,1
410150,Arapongas,-23.4135165319918,-51.4382797346677,2016,32,1
410160,Arapoti,-24.1465691652058,-49.8248285017272,2016,32,1
410180,Araucária,-25.591645,-49.4019396967087,2016,32,1
410190,Assaí,-23.37271790506,-50.8416234863142,2016,32,1
410210,Astorga,-23.236711965,-51.6696792625367,2016,31,1
410360,Cambará,-23.04126648,-50.0775707225535,2016,32,1
410480,Cascavel,-24.9537975,-53.4597221819856,2016,32,1
410490,Castro,-24.7954175,-50.0028111277611,2016,32,1
410690,Curitiba,-25.432956,-49.2718478850774,2016,32,4
410765,Fazenda Rio Grande,-25.6414002186938,-49.3232931947119,2016,32,3
410770,Fênix,-23.9206947065803,-51.9844644869602,2016,32,1
410830,Foz do Iguaçu,-25.5424932795293,-54.5871024886047,2016,32,3
410840,Francisco Beltrão,-26.07845,-53.0561357214894,2016,32,2
410860,Goioerê,-24.1891883938618,-53.0273189133007,2016,32,1
411070,Irati,-25.4737362989273,-50.6580481227738,2016,32,1
411140,Ivaí,-25.008262582518,-50.8614257041266,2016,32,1
411370,Londrina,-23.312156,-51.1627734238781,2016,32,7
411380,Lupionópolis,-22.7519945229726,-51.65687284024,2016,32,1
411390,Mallet,-25.8737880845276,-50.8275686221384,2016,32,1
411430,Mandirituba,-25.7596206130936,-49.3227825970264,2016,32,1
411435,Manfrinópolis,-26.1437768725464,-53.3125829630542,2016,32,1
411690,Nova Esperança,-23.1842513921502,-52.2048663633507,2016,32,1
411850,Pato Branco,-26.229958515,-52.6773619976723,2016,32,1
411900,Pérola d'Oeste,-25.828265676702,-53.740108472608,2016,32,1
412050,Primeiro de Maio,-22.8525332550873,-51.0277519969787,2016,32,1
412550,São José dos Pinhais,-25.537702,-49.2000824656673,2016,32,2
412625,Sarandi,-23.44317201,-51.8736820362471,2016,32,1
412640,Sertaneja,-23.0369370349393,-50.8171022996451,2016,32,1
412667,Tamarana,-23.7151771915553,-51.0985602004511,2016,32,1
330010,Angra dos Reis,-23.0091159352755,-44.3196272622666,2016,32,5
330020,Araruama,-22.8774383873544,-42.3410960231634,2016,32,1
330023,Armação dos Búzios,-22.7577637929238,-41.8877494680881,2016,32,2
330030,Barra do Piraí,-22.469596292124,-43.8284524538255,2016,32,1
330040,Barra Mansa,-22.5453011339305,-44.1724313736866,2016,32,2
330045,Belford Roxo,-22.7645559675461,-43.3996249708152,2016,32,27
330060,Bom Jesus do Itabapoana,-21.1344974418774,-41.6776797949817,2016,32,1
330070,Cabo Frio,-22.880764667133,-42.0200748019026,2016,32,6
330080,Cachoeiras de Macacu,-22.4675708722497,-42.6631643572627,2016,32,1
330100,Campos dos Goytacazes,-21.7518986320641,-41.3304764918626,2016,32,9
330093,Carapebus,-22.1825947273674,-41.6640105958578,2016,32,1
330130,Casimiro de Abreu,-22.4795365025548,-42.204210544431,2016,32,1
330140,Conceição de Macabu,-22.0878715265254,-41.8677585057148,2016,32,2
330150,Cordeiro,-22.0277765631233,-42.3630305379077,2016,32,1
330170,Duque de Caxias,-22.7852532496542,-43.3098880717226,2016,32,37
330187,Iguaba Grande,-22.8390569836941,-42.2221245423239,2016,32,1
330190,Itaboraí,-22.7458630174263,-42.8603434261964,2016,32,10
330200,Itaguaí,-22.871250768422,-43.7750406349418,2016,32,8
330220,Itaperuna,-21.2105910847538,-41.8862031766506,2016,32,5
330227,Japeri,-22.6448185711114,-43.6537858009828,2016,32,6
330240,Macaé,-22.368704974385,-41.775064285476,2016,32,13
330245,Macuco,-21.9902295051434,-42.2570738797263,2016,32,1
330250,Magé,-22.6543487574334,-43.0402461327151,2016,32,11
330260,Mangaratiba,-22.9617119412403,-44.0411265453576,2016,32,2
330270,Maricá,-22.916955337401,-42.819824114827,2016,32,4
330285,Mesquita,-22.768087922635,-43.4292237631069,2016,32,2
330290,Miguel Pereira,-22.4554266084252,-43.4746761214594,2016,32,1
330320,Nilópolis,-22.8075142239115,-43.4166099808637,2016,32,9
330330,Niterói,-22.8964523851273,-43.0758231672735,2016,32,24
